Reach,DateTime,elev,width,D50,yield
deposit_upstream,6/2/2021 19:00,1746.1851996055568,1.3972265560091017,44.375320781162216,120.36898141211401
deposit_upstream,6/2/2021 20:00,1746.1841825373488,1.397229380229844,44.37246412479924,128.51445577129803
deposit_upstream,6/2/2021 21:00,1746.1848701067179,1.3972338311987917,44.38232330364145,145.61106059225617
deposit_upstream,6/2/2021 22:00,1746.1837523921693,1.3972358867250092,44.37675000565881,134.36918264267533
deposit_upstream,6/2/2021 23:00,1746.1832492222377,1.397238793649176,44.386592376950226,135.3449593089033
deposit_upstream,6/3/2021 0:00,1746.1827174119694,1.3972430763514192,44.396217334228446,145.94575376351582
deposit_upstream,6/3/2021 1:00,1746.1822752555097,1.3972445945360934,44.40549204789876,129.4781335635986
deposit_upstream,6/3/2021 2:00,1746.1829393979638,1.397247188906071,44.414671861253254,130.05082430327138
deposit_upstream,6/3/2021 3:00,1746.1838912058824,1.4086266102135956,44.27542881010696,129.6324747127705
deposit_upstream,6/3/2021 4:00,1746.1834382598356,1.4086276915763971,44.28685497613012,117.87386534883679
deposit_upstream,6/3/2021 5:00,1746.1828442360807,1.4086313755706217,44.297707588432075,141.38358804204282
deposit_upstream,6/3/2021 6:00,1746.1824203293954,1.4086320760721633,44.30866974521621,120.10529603893656
deposit_upstream,6/3/2021 7:00,1746.1828638096151,1.408632807878026,44.319059053328715,106.90848163897076
deposit_upstream,6/3/2021 8:00,1746.181958927553,1.4086345156233497,44.3181214927555,114.00075956163515
deposit_upstream,6/3/2021 9:00,1746.1816871437195,1.4086343076886907,44.32819860416742,83.50271245361334
deposit_upstream,6/3/2021 10:00,1746.1813347039686,1.4086349064246635,44.337016451848974,82.50843449508298
deposit_upstream,6/3/2021 11:00,1746.1810122271795,1.408635363717111,44.34564475525069,78.09274571099843
deposit_upstream,6/3/2021 12:00,1746.1806767927637,1.4086359219186044,44.353916226022136,78.34953147800319
deposit_upstream,6/3/2021 13:00,1746.1809768521466,1.4086366570602997,44.36207215428975,83.00080538617813
deposit_upstream,6/3/2021 14:00,1746.1802618874772,1.4086375757189167,44.36143327017367,88.7630803216978
deposit_upstream,6/3/2021 15:00,1746.1806224074828,1.4086383471064545,44.369908963219245,88.52960036598354
deposit_upstream,6/3/2021 16:00,1746.1799200681974,1.4086389677454643,44.36866704043087,84.78785855505859
deposit_upstream,6/3/2021 17:00,1746.179607260154,1.408639450389858,44.376915160121555,79.34768038598712
deposit_upstream,6/3/2021 18:00,1746.179224851492,1.4086405189520388,44.38482411812617,89.4904723777725
deposit_upstream,6/3/2021 19:00,1746.1796230535053,1.408641352008008,44.39293443811102,89.56277857934069
deposit_upstream,6/3/2021 20:00,1746.178807151534,1.4086431979947118,44.39090030528794,106.1239102760834
deposit_upstream,6/3/2021 21:00,1746.1793868284626,1.4086451176889652,44.39931224263238,113.95985396638274
deposit_upstream,6/3/2021 22:00,1746.1785709863645,1.40864532702531,44.39474369316425,92.31517577675191
