Reach,DateTime,elev,width,D50,yield
upstream,6/17/2021 13:00,1747.5202905209576,0.0,63.464730558121936,2.6835026610894515
upstream,6/17/2021 14:00,1747.520290609865,0.0,63.464717682962274,3.3031185895471578
upstream,6/17/2021 15:00,1747.5202906947209,0.0,63.464704780565945,3.6347753946766415
upstream,6/17/2021 16:00,1747.5202907791706,0.0,63.46469220366682,3.38982766430081
upstream,6/17/2021 17:00,1747.5202908612553,0.0,63.464679641767944,3.073894610349281
upstream,6/17/2021 18:00,1747.5202909437444,0.0,63.464667193653526,3.2508430173315506
upstream,6/17/2021 19:00,1747.5202910230828,0.0,63.46465491181029,2.8511091231867933
upstream,6/17/2021 20:00,1747.5202911044198,0.0,63.464642756471164,3.375749002347674
upstream,6/17/2021 21:00,1747.5202911824344,0.0,63.46463081298555,3.6918494466332
upstream,6/17/2021 22:00,1747.520291259592,0.0,63.46461926422421,3.773582189201271
upstream,6/17/2021 23:00,1747.520291331428,0.0,63.464607947438495,4.222979375195444
upstream,6/18/2021 0:00,1747.520291406237,0.0,63.46459735768137,4.103345115243353
upstream,6/18/2021 1:00,1747.5202914750842,0.0,63.464586733387954,4.411427327672935
upstream,6/18/2021 2:00,1747.520291547175,0.0,63.464576738960375,4.282994713454672
upstream,6/18/2021 3:00,1747.5202916163623,0.0,63.464566667147864,4.352068617229256
upstream,6/18/2021 4:00,1747.5202916878836,0.0,63.46455684726711,4.1854960409994755
upstream,6/18/2021 5:00,1747.5202917618906,0.0,63.464546871999175,3.7992742955129803
upstream,6/18/2021 6:00,1747.5202918271812,0.0,63.46453648370541,4.220808658289761
upstream,6/18/2021 7:00,1747.520291898468,0.0,63.464526861098896,3.931990979462677
upstream,6/18/2021 8:00,1747.5202919728904,0.0,63.46451691406206,3.2923879256532618
upstream,6/18/2021 9:00,1747.5202920436982,0.0,63.46450634572122,2.7905415867267935
upstream,6/18/2021 10:00,1747.5202921143984,0.0,63.46449569022966,2.654933192613966
upstream,6/18/2021 11:00,1747.5202921799578,0.0,63.46448504886818,2.2486446342881874
upstream,6/18/2021 12:00,1747.5202922439037,0.0,63.46447470689637,2.113461301079344
upstream,6/18/2021 13:00,1747.5202923138943,0.0,63.4644646681428,2.3475024618977596
upstream,6/18/2021 14:00,1747.5202923762972,0.0,63.46445440161581,2.13523446956241
upstream,6/18/2021 15:00,1747.5202924465686,0.0,63.46444451426952,2.6463654456433927
upstream,6/18/2021 16:00,1747.520292512479,0.0,63.46443440243557,2.4182275151293386
upstream,6/18/2021 17:00,1747.5202925782366,0.0,63.46442435486073,2.6549386092113174
upstream,6/18/2021 18:00,1747.5202926388702,0.0,63.4644144771702,3.4164342697196104
upstream,6/18/2021 19:00,1747.5202927027963,0.0,63.46440535181494,3.170714370185234
upstream,6/18/2021 20:00,1747.5202927657979,0.0,63.46439608652739,3.061892121794198
upstream,6/18/2021 21:00,1747.520292825485,0.0,63.46438682683728,3.3824453153789995
upstream,6/18/2021 22:00,1747.520292880051,0.0,63.46437799280534,3.7716794020069604
upstream,6/18/2021 23:00,1747.5202929185862,0.0,63.46436987334954,4.62497384415319
upstream,6/19/2021 0:00,1747.520292980587,0.0,63.464363691319875,3.9802590858783127
upstream,6/19/2021 1:00,1747.5202930191717,0.0,63.464356118284954,4.6437869906784925
upstream,6/19/2021 2:00,1747.5202930477851,0.0,63.46435016554336,5.240091102155062
upstream,6/19/2021 3:00,1747.5202930857497,0.0,63.46434595698526,5.216180226239806
upstream,6/19/2021 4:00,1747.5202931264996,0.0,63.46434171288712,5.094942808105244
upstream,6/19/2021 5:00,1747.5202931948884,0.0,63.46433717152894,3.939164527761182
upstream,6/19/2021 6:00,1747.520293243892,0.0,63.46432977016589,4.113076227452082
upstream,6/19/2021 7:00,1747.5202932746097,0.0,63.464322827949516,4.863520244351364
upstream,6/19/2021 8:00,1747.5202933423857,0.0,63.464317878893894,3.724884372016184
upstream,6/19/2021 9:00,1747.5202933988714,0.0,63.46431028641784,3.526679638372248
upstream,6/19/2021 10:00,1747.520293457618,0.0,63.46430244624203,3.194877928821636
upstream,6/19/2021 11:00,1747.520293514951,0.0,63.46429420867451,3.048558007921912
upstream,6/19/2021 12:00,1747.5202935722486,0.0,63.46428588963722,2.910631067846841
upstream,6/19/2021 13:00,1747.5202936288028,0.0,63.46427751043619,2.83459691562513
upstream,6/19/2021 14:00,1747.520293685297,0.0,63.46426916225792,2.703181222117023
upstream,6/19/2021 15:00,1747.5202937436345,0.0,63.46426079865443,2.6202247592680874
upstream,6/19/2021 16:00,1747.5202937991387,0.0,63.46425227320887,2.320059125111822
upstream,6/19/2021 17:00,1747.520293855371,0.0,63.46424380748032,2.3967680605022803
upstream,6/19/2021 18:00,1747.5202939076314,0.0,63.46423538798743,2.7204271208966175
upstream,6/19/2021 19:00,1747.5202939591722,0.0,63.46422740706854,2.939893324026865
upstream,6/19/2021 20:00,1747.5202940166187,0.0,63.4642197215259,2.4678772662170925
upstream,6/19/2021 21:00,1747.5202940663191,0.0,63.4642115115429,2.795923365902942
upstream,6/19/2021 22:00,1747.5202941199564,0.0,63.46420385285571,2.661750503488938
upstream,6/19/2021 23:00,1747.5202941686723,0.0,63.46419605010485,2.9040698997132517
upstream,6/20/2021 0:00,1747.5202942109818,0.0,63.464188673759466,3.4126137011225195
upstream,6/20/2021 1:00,1747.5202942619985,0.0,63.46418217913448,3.068657987552334
upstream,6/20/2021 2:00,1747.5202943115946,0.0,63.464175191993796,2.9518559224059118
upstream,6/20/2021 3:00,1747.5202943517936,0.0,63.464168096609136,3.4445003641611116
upstream,6/20/2021 4:00,1747.5202943833917,0.0,63.464161911305354,3.9513201601820347
upstream,6/20/2021 5:00,1747.5202944253901,0.0,63.464156971821396,3.7751773320643687
upstream,6/20/2021 6:00,1747.5202944672037,0.0,63.4641516505486,3.671360094508856
upstream,6/20/2021 7:00,1747.5202945013057,0.0,63.464146146905016,3.909042181338103
upstream,6/20/2021 8:00,1747.5202945606845,0.0,63.46414128200836,1.9382199096561221
upstream,6/20/2021 9:00,1747.520294579143,0.0,63.4641339699783,0.8291298213935879
upstream,6/20/2021 10:00,1747.520294598212,0.0,63.46412876938014,0.5746623768627068
upstream,6/20/2021 11:00,1747.5202946286881,0.0,63.464124666061025,0.6366972801962941
upstream,6/20/2021 12:00,1747.5202946662803,0.0,63.46412023927144,0.8281545158581468
upstream,6/20/2021 13:00,1747.520294695917,0.0,63.464115111999575,0.7304244133612189
upstream,6/20/2021 14:00,1747.5202947187083,0.0,63.464110233490466,0.6094058026417153
upstream,6/20/2021 15:00,1747.5202947452112,0.0,63.46410601163829,0.6046202324731348
upstream,6/20/2021 16:00,1747.52029478222,0.0,63.464101832482285,0.757266377561264
upstream,6/20/2021 17:00,1747.5202948031454,0.0,63.46409686566906,0.6004131646429015
upstream,6/20/2021 18:00,1747.520294832431,0.0,63.46409274432714,0.6448110261643447
upstream,6/20/2021 19:00,1747.520294866082,0.0,63.464088402913234,0.7369744271754626
upstream,6/20/2021 20:00,1747.5202949028392,0.0,63.46408361499192,0.927736025235849
upstream,6/20/2021 21:00,1747.520294948719,0.0,63.46407838834911,1.3553902486119827
upstream,6/20/2021 22:00,1747.5202949883242,0.0,63.464072291279564,1.371057236516271
upstream,6/20/2021 23:00,1747.520295026135,0.0,63.46406621460045,1.309461936154787
deposit_upstream,4/16/2021 0:00,1746.6931550550787,1.0000000002653544,22.78878033613567,1.9288927948178731
deposit_upstream,4/16/2021 1:00,1746.6931094535585,1.0000000005761318,22.747136277944204,2.921518724247051
deposit_upstream,4/16/2021 2:00,1746.6930487283537,1.0000000011742234,22.748262462245343,4.066894268825047
deposit_upstream,4/16/2021 3:00,1746.6929938522844,1.0000000015425368,22.74982553055445,4.38855349404092
deposit_upstream,4/16/2021 4:00,1746.6929251759175,1.0000000021303697,22.75151239034848,5.141649396384292
deposit_upstream,4/16/2021 5:00,1746.6928584516309,1.0000000025809752,22.753486225719882,5.434418841062843
deposit_upstream,4/16/2021 6:00,1746.6927914711623,1.0000000031037817,22.75557318860141,5.591798888152688
deposit_upstream,4/16/2021 7:00,1746.6927319759523,1.0000000034603527,22.757721600440448,5.34924413291005
deposit_upstream,4/16/2021 8:00,1746.692668098222,1.0000000038984311,22.759780410445334,5.416051168439198
deposit_upstream,4/16/2021 9:00,1746.692623471203,1.0000000040087986,22.76186645700506,4.623273202989011
deposit_upstream,4/16/2021 10:00,1746.692574817396,1.0000000042032546,22.76365327350633,4.399701779717345
deposit_upstream,4/16/2021 11:00,1746.6925167326642,1.0000000044945472,22.76535624026897,4.692661721117495
deposit_upstream,4/16/2021 12:00,1746.6924599616386,1.0000000047537903,22.767172495527134,4.78276135391922
deposit_upstream,4/16/2021 13:00,1746.6923888080266,1.0000000052038434,22.769024767139403,5.445067017393968
deposit_upstream,4/16/2021 14:00,1746.692313659052,1.0000000057124996,22.77113112271187,5.947688446035411
deposit_upstream,4/16/2021 15:00,1746.692228189363,1.0000000064048968,22.773430691715973,6.641932624187241
deposit_upstream,4/16/2021 16:00,1746.6921352659574,1.0000000072491153,22.7759959838007,7.308945624790863
